condition,language_code,token_id,token,count,frequency_percent
classification,eng_Latn,4127,▁good,18,0.09000000
classification,eng_Latn,4134,bre,3,0.01500000
classification,eng_Latn,4136,▁cookies,3,0.01500000
classification,eng_Latn,4163,▁got,12,0.06000000
classification,eng_Latn,4165,▁website,1,0.00500000
classification,eng_Latn,4216,rd,1,0.00500000
classification,eng_Latn,4227,jer,1,0.00500000
classification,eng_Latn,4240,ef,1,0.00500000
classification,eng_Latn,4262,▁sun,14,0.07000000
classification,eng_Latn,4271,▁fast,3,0.01500000
classification,eng_Latn,4288,int,1,0.00500000
classification,eng_Latn,4293,ley,1,0.00500000
classification,eng_Latn,4295,rs,7,0.03500000
classification,eng_Latn,4343,▁store,9,0.04500000
classification,eng_Latn,4358,▁help,6,0.03000000
classification,eng_Latn,4384,stan,1,0.00500000
classification,eng_Latn,4393,▁full,2,0.01000000
classification,eng_Latn,4398,can,1,0.00500000
classification,eng_Latn,4420,▁back,6,0.03000000
classification,eng_Latn,4438,ast,3,0.01500000
classification,eng_Latn,4445,don,3,0.01500000
classification,eng_Latn,4488,▁work,11,0.05500000
classification,eng_Latn,4516,▁service,15,0.07500000
classification,eng_Latn,4517,ep,1,0.00500000
classification,eng_Latn,4527,▁use,4,0.02000000
classification,eng_Latn,4537,▁general,2,0.01000000
classification,eng_Latn,4552,▁very,5,0.02500000
classification,eng_Latn,4568,▁last,40,0.20000000
classification,eng_Latn,4607,ndi,1,0.00500000
classification,eng_Latn,4611,▁cas,1,0.00500000
classification,eng_Latn,4620,▁bank,1,0.00500000
classification,eng_Latn,4677,▁information,12,0.06000000
classification,eng_Latn,4717,pur,1,0.00500000
classification,eng_Latn,4734,▁only,8,0.04000000
classification,eng_Latn,4743,▁due,1,0.00500000
classification,eng_Latn,4745,ish,1,0.00500000
classification,eng_Latn,4778,ys,2,0.01000000
classification,eng_Latn,4785,▁bit,1,0.00500000
classification,eng_Latn,4806,med,3,0.01500000
classification,eng_Latn,4842,▁red,9,0.04500000
classification,eng_Latn,4902,ff,5,0.02500000
classification,eng_Latn,4911,▁thu,7,0.03500000
classification,eng_Latn,4935,tive,1,0.00500000
classification,eng_Latn,4989,▁long,15,0.07500000
classification,eng_Latn,5036,▁now,47,0.23500000
classification,eng_Latn,5045,▁much,16,0.08000000
classification,eng_Latn,5076,zel,1,0.00500000
classification,eng_Latn,5094,▁sch,2,0.01000000
classification,eng_Latn,5117,▁first,11,0.05500000
classification,eng_Latn,5128,pin,1,0.00500000
classification,eng_Latn,5129,▁fri,21,0.10500000
classification,eng_Latn,5154,▁say,7,0.03500000
classification,eng_Latn,5155,▁day,44,0.22000000
classification,eng_Latn,5161,▁love,7,0.03500000
classification,eng_Latn,5170,ces,1,0.00500000
classification,eng_Latn,5180,ings,1,0.00500000
classification,eng_Latn,5197,ico,1,0.00500000
classification,eng_Latn,5201,▁main,1,0.00500000
classification,eng_Latn,5299,▁well,1,0.00500000
classification,eng_Latn,5303,▁list,142,0.71000000
classification,eng_Latn,5351,▁think,5,0.02500000
classification,eng_Latn,5361,▁special,3,0.01500000
classification,eng_Latn,5362,▁mei,1,0.00500000
classification,eng_Latn,5367,▁sing,1,0.00500000
classification,eng_Latn,5368,▁home,11,0.05500000
classification,eng_Latn,5369,▁years,4,0.02000000
classification,eng_Latn,5372,cher,1,0.00500000
classification,eng_Latn,5400,▁dalla,2,0.01000000
classification,eng_Latn,5422,▁ces,1,0.00500000
classification,eng_Latn,5423,▁set,78,0.39000000
classification,eng_Latn,5426,▁system,1,0.00500000
classification,eng_Latn,5470,▁contact,36,0.18000000
classification,eng_Latn,5518,vid,3,0.01500000
classification,eng_Latn,5526,▁important,4,0.02000000
classification,eng_Latn,5527,▁tim,1,0.00500000
classification,eng_Latn,5551,▁pen,1,0.00500000
classification,eng_Latn,5570,▁standard,4,0.02000000
classification,eng_Latn,5582,▁article,2,0.01000000
classification,eng_Latn,5608,▁should,30,0.15000000
classification,eng_Latn,5622,▁date,23,0.11500000
classification,eng_Latn,5636,day,68,0.34000000
classification,eng_Latn,5639,▁fu,1,0.00500000
classification,eng_Latn,5646,▁take,24,0.12000000
classification,eng_Latn,5700,▁popular,1,0.00500000
classification,eng_Latn,5701,▁same,2,0.01000000
classification,eng_Latn,5773,▁off,58,0.29000000
classification,eng_Latn,5786,▁mari,1,0.00500000
classification,eng_Latn,5792,▁too,4,0.02000000
classification,eng_Latn,5798,▁coa,2,0.01000000
classification,eng_Latn,5809,▁could,21,0.10500000
classification,eng_Latn,5814,dro,1,0.00500000
classification,eng_Latn,5848,▁tras,1,0.00500000
classification,eng_Latn,5861,ard,1,0.00500000
classification,eng_Latn,5868,plan,1,0.00500000
classification,eng_Latn,5870,zon,7,0.03500000
classification,eng_Latn,5895,▁week,53,0.26500000
classification,eng_Latn,5915,▁lot,2,0.01000000
classification,eng_Latn,5941,▁many,23,0.11500000
classification,eng_Latn,5962,▁hit,3,0.01500000
classification,eng_Latn,5977,▁radio,33,0.16500000
classification,eng_Latn,5997,een,2,0.01000000
classification,eng_Latn,6023,sis,1,0.00500000
classification,eng_Latn,6032,time,2,0.01000000
classification,eng_Latn,6044,▁such,1,0.00500000
classification,eng_Latn,6051,▁gian,1,0.00500000
classification,eng_Latn,6056,out,5,0.02500000
classification,eng_Latn,6057,▁star,3,0.01500000
classification,eng_Latn,6083,▁natural,2,0.01000000
classification,eng_Latn,6097,▁these,1,0.00500000
classification,eng_Latn,6117,▁thi,1,0.00500000
classification,eng_Latn,6183,▁really,2,0.01000000
classification,eng_Latn,6237,▁noe,1,0.00500000
classification,eng_Latn,6259,led,1,0.00500000
classification,eng_Latn,6261,gue,1,0.00500000
classification,eng_Latn,6275,▁point,8,0.04000000
classification,eng_Latn,6305,▁tips,1,0.00500000
classification,eng_Latn,6329,▁tay,1,0.00500000
classification,eng_Latn,6338,▁digital,1,0.00500000
classification,eng_Latn,6344,wie,1,0.00500000
classification,eng_Latn,6402,nic,1,0.00500000
classification,eng_Latn,6404,▁thai,1,0.00500000
classification,eng_Latn,6431,non,1,0.00500000
classification,eng_Latn,6471,pra,1,0.00500000
classification,eng_Latn,6488,wer,1,0.00500000
classification,eng_Latn,6492,mb,1,0.00500000
classification,eng_Latn,6493,py,1,0.00500000
classification,eng_Latn,6494,▁bad,5,0.02500000
classification,eng_Latn,6496,ving,5,0.02500000
classification,eng_Latn,6520,▁pin,2,0.01000000
classification,eng_Latn,6528,▁idea,1,0.00500000
classification,eng_Latn,6562,list,1,0.00500000
classification,eng_Latn,6602,▁year,16,0.08000000
classification,eng_Latn,6620,ence,1,0.00500000
classification,eng_Latn,6626,▁two,43,0.21500000
classification,eng_Latn,6635,ary,2,0.01000000
classification,eng_Latn,6648,▁mail,14,0.07000000
classification,eng_Latn,6650,▁ago,1,0.00500000
classification,eng_Latn,6712,▁game,10,0.05000000
classification,eng_Latn,6713,▁look,14,0.07000000
classification,eng_Latn,6721,▁kis,1,0.00500000
classification,eng_Latn,6777,▁did,34,0.17000000
classification,eng_Latn,6782,▁great,4,0.02000000
classification,eng_Latn,6817,▁fall,3,0.01500000
classification,eng_Latn,6818,▁bur,1,0.00500000
classification,eng_Latn,6863,▁its,1,0.00500000
classification,eng_Latn,6867,▁live,6,0.03000000
classification,eng_Latn,6897,▁life,2,0.01000000
classification,eng_Latn,6953,sing,1,0.00500000
classification,eng_Latn,6957,▁big,3,0.01500000
classification,eng_Latn,7026,▁download,1,0.00500000
classification,eng_Latn,7030,und,3,0.01500000
classification,eng_Latn,7068,▁then,1,0.00500000
classification,eng_Latn,7095,gmail,6,0.03000000
classification,eng_Latn,7103,▁after,16,0.08000000
classification,eng_Latn,7108,▁right,18,0.09000000
classification,eng_Latn,7123,▁news,57,0.28500000
classification,eng_Latn,7155,▁bro,3,0.01500000
classification,eng_Latn,7156,▁album,3,0.01500000
classification,eng_Latn,7168,wikipedia,2,0.01000000
classification,eng_Latn,7175,▁team,1,0.00500000
classification,eng_Latn,7190,rk,1,0.00500000
classification,eng_Latn,7225,▁case,1,0.00500000
classification,eng_Latn,7228,▁made,3,0.01500000
classification,eng_Latn,7262,▁folk,1,0.00500000
classification,eng_Latn,7279,▁stop,5,0.02500000
classification,eng_Latn,7304,▁mos,1,0.00500000
classification,eng_Latn,7398,▁pur,1,0.00500000
classification,eng_Latn,7401,▁water,1,0.00500000
classification,eng_Latn,7413,▁find,36,0.18000000
classification,eng_Latn,7426,▁pop,3,0.01500000
classification,eng_Latn,7432,ness,7,0.03500000
classification,eng_Latn,7440,▁where,41,0.20500000
classification,eng_Latn,7460,ey,1,0.00500000
classification,eng_Latn,7464,▁still,2,0.01000000
classification,eng_Latn,7477,▁fun,3,0.01500000
classification,eng_Latn,7481,▁marketing,1,0.00500000
classification,eng_Latn,7514,way,2,0.01000000
classification,eng_Latn,7515,▁cat,1,0.00500000
classification,eng_Latn,7535,tore,1,0.00500000
classification,eng_Latn,7565,▁down,16,0.08000000
classification,eng_Latn,7586,▁kim,1,0.00500000
classification,eng_Latn,7603,mel,1,0.00500000
classification,eng_Latn,7620,▁fog,1,0.00500000
classification,eng_Latn,7639,▁show,42,0.21000000
classification,eng_Latn,7722,▁possible,1,0.00500000
classification,eng_Latn,7730,▁going,29,0.14500000
classification,eng_Latn,7767,▁aja,1,0.00500000
classification,eng_Latn,7779,alo,1,0.00500000
classification,eng_Latn,7793,▁rus,3,0.01500000
classification,eng_Latn,7804,pot,1,0.00500000
classification,eng_Latn,7814,die,2,0.01000000
classification,eng_Latn,7828,▁mur,1,0.00500000
classification,eng_Latn,7864,vers,1,0.00500000
classification,eng_Latn,7909,▁tag,2,0.01000000
classification,eng_Latn,7922,▁pad,1,0.00500000
classification,eng_Latn,7933,▁chu,1,0.00500000
classification,eng_Latn,7939,▁pana,1,0.00500000
classification,eng_Latn,7941,▁hard,1,0.00500000
classification,eng_Latn,7964,▁global,2,0.01000000
classification,eng_Latn,7968,▁anal,1,0.00500000
classification,eng_Latn,7978,awa,2,0.01000000
classification,eng_Latn,8010,▁hot,9,0.04500000
classification,eng_Latn,8026,▁menu,2,0.01000000
classification,eng_Latn,8035,▁being,2,0.01000000
classification,eng_Latn,8060,▁support,1,0.00500000
classification,eng_Latn,8063,▁business,2,0.01000000
classification,eng_Latn,8079,pper,2,0.01000000
classification,eng_Latn,8093,▁pet,1,0.00500000
classification,eng_Latn,8096,▁q,1,0.00500000
classification,eng_Latn,8108,▁before,9,0.04500000
classification,eng_Latn,8110,▁must,1,0.00500000
classification,eng_Latn,8180,▁inform,2,0.01000000
classification,eng_Latn,8305,▁through,2,0.01000000
classification,eng_Latn,8337,▁give,38,0.19000000
classification,eng_Latn,8347,▁review,1,0.00500000
classification,eng_Latn,8394,▁ea,5,0.02500000
classification,eng_Latn,8395,▁festival,1,0.00500000
classification,eng_Latn,8420,wel,5,0.02500000
classification,eng_Latn,8447,col,1,0.00500000
classification,eng_Latn,8520,dele,3,0.01500000
classification,eng_Latn,8562,▁kind,4,0.02000000
classification,eng_Latn,8633,▁shu,1,0.00500000
classification,eng_Latn,8705,ple,1,0.00500000
classification,eng_Latn,8722,▁hul,1,0.00500000
classification,eng_Latn,8726,gil,1,0.00500000
classification,eng_Latn,8753,▁band,3,0.01500000
classification,eng_Latn,8781,▁simple,1,0.00500000
classification,eng_Latn,8782,ule,2,0.01000000
classification,eng_Latn,8783,▁pay,2,0.01000000
classification,eng_Latn,8796,▁brand,2,0.01000000
classification,eng_Latn,8798,dhi,1,0.00500000
classification,eng_Latn,8834,▁pic,1,0.00500000
classification,eng_Latn,8877,▁milli,2,0.01000000
classification,eng_Latn,8927,teen,13,0.06500000
classification,eng_Latn,8966,▁things,7,0.03500000
classification,eng_Latn,8997,▁dine,1,0.00500000
classification,eng_Latn,8999,▁world,13,0.06500000
classification,eng_Latn,9060,▁gas,3,0.01500000
classification,eng_Latn,9077,▁sure,2,0.01000000
classification,eng_Latn,9118,▁bay,2,0.01000000
classification,eng_Latn,9120,lic,2,0.01000000
classification,eng_Latn,9136,tz,1,0.00500000
classification,eng_Latn,9157,▁stand,1,0.00500000
classification,eng_Latn,9191,▁page,1,0.00500000
classification,eng_Latn,9201,▁park,3,0.01500000
classification,eng_Latn,9325,▁sent,8,0.04000000
classification,eng_Latn,9351,▁name,16,0.08000000
classification,eng_Latn,9374,▁jul,2,0.01000000
classification,eng_Latn,9393,less,1,0.00500000
classification,eng_Latn,9405,gs,1,0.00500000
classification,eng_Latn,9480,yon,2,0.01000000
classification,eng_Latn,9494,win,1,0.00500000
classification,eng_Latn,9498,▁pres,1,0.00500000
classification,eng_Latn,9588,▁ris,2,0.01000000
classification,eng_Latn,9638,▁sha,1,0.00500000
classification,eng_Latn,9655,▁question,1,0.00500000
classification,eng_Latn,9701,▁glas,1,0.00500000
classification,eng_Latn,9742,▁tour,1,0.00500000
classification,eng_Latn,9803,▁open,34,0.17000000
classification,eng_Latn,9842,▁begin,2,0.01000000
classification,eng_Latn,9844,▁something,6,0.03000000
classification,eng_Latn,9879,▁central,2,0.01000000
classification,eng_Latn,9882,▁premier,2,0.01000000
classification,eng_Latn,9908,▁wake,8,0.04000000
classification,eng_Latn,9961,▁tablet,1,0.00500000
classification,eng_Latn,10012,▁euros,1,0.00500000
classification,eng_Latn,10016,nni,1,0.00500000
classification,eng_Latn,10176,▁little,2,0.01000000
classification,eng_Latn,10186,ney,5,0.02500000
classification,eng_Latn,10187,link,1,0.00500000
classification,eng_Latn,10269,▁dog,2,0.01000000
classification,eng_Latn,10283,▁mars,1,0.00500000
classification,eng_Latn,10323,▁capital,5,0.02500000
classification,eng_Latn,10332,▁old,10,0.05000000
classification,eng_Latn,10336,▁head,11,0.05500000
classification,eng_Latn,10481,▁nota,1,0.00500000
classification,eng_Latn,10484,ries,4,0.02000000
classification,eng_Latn,10517,cor,1,0.00500000
classification,eng_Latn,10554,▁sum,2,0.01000000
classification,eng_Latn,10574,▁november,2,0.01000000
classification,eng_Latn,10576,▁color,13,0.06500000
classification,eng_Latn,10588,▁rest,3,0.01500000
classification,eng_Latn,10644,▁type,2,0.01000000
classification,eng_Latn,10684,kh,1,0.00500000
classification,eng_Latn,10686,wat,1,0.00500000
classification,eng_Latn,10696,▁school,1,0.00500000
classification,eng_Latn,10740,▁april,7,0.03500000
classification,eng_Latn,10745,ville,1,0.00500000
classification,eng_Latn,10756,▁hang,1,0.00500000
classification,eng_Latn,10778,▁status,9,0.04500000
classification,eng_Latn,10846,▁few,1,0.00500000
classification,eng_Latn,10899,▁facebook,21,0.10500000
classification,eng_Latn,10905,▁alan,1,0.00500000
classification,eng_Latn,10932,▁around,6,0.03000000
classification,eng_Latn,10941,▁content,1,0.00500000
classification,eng_Latn,10952,dne,11,0.05500000
classification,eng_Latn,11015,▁past,4,0.02000000
classification,eng_Latn,11034,▁cost,2,0.01000000
classification,eng_Latn,11089,nna,2,0.01000000
classification,eng_Latn,11167,▁pal,1,0.00500000
classification,eng_Latn,11192,▁high,4,0.02000000
classification,eng_Latn,11280,▁male,1,0.00500000
classification,eng_Latn,11301,▁play,204,1.02000000
classification,eng_Latn,11329,▁robot,7,0.03500000
classification,eng_Latn,11341,▁state,4,0.02000000
classification,eng_Latn,11343,▁always,1,0.00500000
classification,eng_Latn,11435,▁file,4,0.02000000
classification,eng_Latn,11508,▁lin,1,0.00500000
classification,eng_Latn,11522,▁better,4,0.02000000
classification,eng_Latn,11531,▁song,69,0.34500000
classification,eng_Latn,11606,dora,5,0.02500000
classification,eng_Latn,11675,▁run,2,0.01000000
classification,eng_Latn,11727,ph,1,0.00500000
classification,eng_Latn,11728,box,6,0.03000000
classification,eng_Latn,11737,▁next,78,0.39000000
classification,eng_Latn,11782,▁call,16,0.08000000
classification,eng_Latn,11814,▁used,2,0.01000000
classification,eng_Latn,11907,▁every,13,0.06500000
classification,eng_Latn,11958,▁bed,1,0.00500000
classification,eng_Latn,11969,▁gro,17,0.08500000
classification,eng_Latn,11971,lse,2,0.01000000
classification,eng_Latn,12008,▁share,2,0.01000000
classification,eng_Latn,12056,rica,1,0.00500000
classification,eng_Latn,12064,sco,1,0.00500000
classification,eng_Latn,12097,lly,95,0.47500000
classification,eng_Latn,12126,ball,5,0.02500000
classification,eng_Latn,12277,▁ish,1,0.00500000
classification,eng_Latn,12301,▁read,13,0.06500000
classification,eng_Latn,12319,▁feel,2,0.01000000
classification,eng_Latn,12377,▁bha,3,0.01500000
classification,eng_Latn,12421,eth,1,0.00500000
classification,eng_Latn,12447,▁job,1,0.00500000
classification,eng_Latn,12478,▁fre,1,0.00500000
classification,eng_Latn,12536,lyn,2,0.01000000
classification,eng_Latn,12562,▁bre,5,0.02500000
classification,eng_Latn,12620,back,3,0.01500000
classification,eng_Latn,12638,▁each,1,0.00500000
classification,eng_Latn,12708,esh,1,0.00500000
classification,eng_Latn,12765,▁check,43,0.21500000
classification,eng_Latn,12768,▁trend,2,0.01000000
classification,eng_Latn,12795,▁pont,1,0.00500000
classification,eng_Latn,12853,▁rom,2,0.01000000
classification,eng_Latn,12877,▁book,40,0.20000000
classification,eng_Latn,12912,▁front,1,0.00500000
classification,eng_Latn,12921,▁different,3,0.01500000
classification,eng_Latn,12960,▁while,2,0.01000000
classification,eng_Latn,12964,gis,1,0.00500000
classification,eng_Latn,12989,▁order,25,0.12500000
classification,eng_Latn,12996,▁product,1,0.00500000
classification,eng_Latn,13003,cil,1,0.00500000
classification,eng_Latn,13034,fla,1,0.00500000
classification,eng_Latn,13036,▁major,1,0.00500000
classification,eng_Latn,13081,▁cro,1,0.00500000
classification,eng_Latn,13104,▁december,2,0.01000000
classification,eng_Latn,13116,nke,1,0.00500000
classification,eng_Latn,13162,▁spot,2,0.01000000
classification,eng_Latn,13267,▁size,2,0.01000000
classification,eng_Latn,13312,▁days,4,0.02000000
